Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match,Keyword
"The relationship between CMV reactivation, anti-cytokine treatment and mortality in critical COVID-19 patients",https://www.pjms.org.pk/index.php/pjms/article/view/7301,"R Gozukucuk, HH Kilic - Pakistan Journal of Medical Sciences, 2023 - pjms.org.pk",https://www.pjms.org.pk/index.php/pjms/article/download/7301/1840,[PDF] pjms.org.pk,https://scholar.google.com/citations?user=NE9PnJAAAAAJ&hl=en&oi=sra,5 days ago,"acute respiratory syndrome-COVID-19 coronavirus-2 (SARS-Cov-2) infection 
between  Quant Studio-5) to identify COVID-19 SARS-CoV-2 infection. The patient’s records",public_health
Characteristics and outcomes of COVID-19 in patients with plasma cell dyscrasias during the first Omicron wave in Beijing since December 2022: a retrospective study …,https://link.springer.com/article/10.1007/s00277-023-05350-y,"Q He, X Dou, Y Liu, L Wen, F Wang, N Peng… - Annals of …, 2023 - Springer",,,,5 days ago,"coronavirus disease 2019 (COVID-19) pandemic, caused by the severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2… In China, the wave of COVID-19 infections",molecules
Pulmonary Co-Infections Detected Premortem Underestimate Postmortem Findings in a COVID-19 Autopsy Case Series,https://www.mdpi.com/2076-0817/12/7/932,"…, J Rabin, NIH COVID-19 Autopsy Consortium… - Pathogens, 2023 - mdpi.com",https://www.mdpi.com/2076-0817/12/7/932,[HTML] mdpi.com,,5 days ago,"A total of 55 cases with proven SARS-CoV-2 testing  respiratory syndrome 
coronavirus SARS-CoV-2 laboratory  widespread vaccination for SARS-CoV-2 was available,",genetic_tools
The Degree of Acceptance of Cocoon Strategy of Vaccination against Influenza and COVID-19 in Palliative Home Care Professionals and Caregivers,https://www.mdpi.com/2076-393X/11/7/1235,"A Kluczna, R Orzeł, A Bardowska, T Dzierżanowski - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1235/pdf,[PDF] mdpi.com,https://scholar.google.com/citations?user=JaaoBPUAAAAJ&hl=en&oi=sra,5 days ago,"influenza and SARS-CoV-2 coronavirus vaccination among  was not associated 
with COVID-19 incidence. The overall  We used COVID-19 as a synonym for SARS-CoV-2",tech
Semiconductor-based photocatalytic degradation of Antiviral drug pollutants: A mini review,https://www.preprints.org/manuscript/202307.0860,"Z Zhang, D He, S Zhao, J Qu - 2023 - preprints.org",https://www.preprints.org/manuscript/202307.0860/download/final_file,[PDF] preprints.org,,5 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2),  In 2019, a novel 
coronavirus (COVID-19) associated  identified COVID-19, also referred to as SARS-CoV-2, as",anti
Towards Rigorous Diagnostics for Vaccine Injury,https://www.preprints.org/manuscript/202307.0840,M Halma - 2023 - preprints.org,https://www.preprints.org/manuscript/202307.0840/download/final_file,[PDF] preprints.org,https://scholar.google.com/citations?user=6vJfBFsAAAAJ&hl=en&oi=sra,5 days ago,"covid, as well as acute covid-19 infection[4]. This conflation has important 
legal implications for those seeking compensation after injury following Covid-19  SARS-CoV-2.",detection
Prognostic Factors Associated with Acute Heart Failure in Patients Admitted for COVID-19: Analysis of the SEMI-COVID-19 Registry,https://www.mdpi.com/2077-0383/12/14/4649,"…, R Gomez Huelgas, SEMI-COVID-19 Network - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4649,[HTML] mdpi.com,,5 days ago,"COVID-19 [13]. Investigations suggest that pericytes represent the primary target 
of SARS-CoV-2  conducted on patients hospitalized for coronavirus infection from 1 March",tech
Significance of Anti-COVID-IgA antibody response in COVID-19 breakthrough infection in vaccinated patients–a single-centered study from Pakistan,https://link.springer.com/article/10.1007/s12026-023-09407-y,"S Anis, MA Khan, A Fatima, F Kanani, J Aijaz… - Immunologic …, 2023 - Springer",,,https://scholar.google.com/citations?user=ERT4VDQAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus-2 (SARS-CoV-2) rapidly gripped the world with its transmission, 
vaccine preparation against SARS-CoV-2  of SARS-CoV-2 might cause COVID-19 severity,",breakthrough
Oral Vaccines: A Better Future of Immunization,https://www.mdpi.com/2076-393X/11/7/1232,"KWY Kwong, Y Xin, NCY Lai, JCC Sung, KC Wu… - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1232,[HTML] mdpi.com,https://scholar.google.com/citations?user=EbuYS4oAAAAJ&hl=en&oi=sra,5 days ago,"protein of SARS-CoV-2 has been developed as an oral vaccine against COVID-19 
[57].  a strong immune response and provides protection against SARS-CoV-2 infection.",Vaccine
… There Is No Stopping Point at All Whatsoever”: A Mixed-Methods Analysis of Public Health Workforce Perception on COVID-19 Pandemic Management and …,https://www.mdpi.com/1660-4601/20/14/6350,"T Lee, BJ Becerra, MB Becerra - International Journal of Environmental …, 2023 - mdpi.com",https://www.mdpi.com/1660-4601/20/14/6350,[HTML] mdpi.com,https://scholar.google.com/citations?user=2QxP4GQAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 pandemic, caused by a highly contagious novel virus called 
SARS-CoV-2,  , in March 2020, Coronavirus Disease 2019 (COVID-19) was declared a pandemic",tech
Lessons from COVID-19 for Pandemic Preparedness: Proceedings from a Multi-Stakeholder Think Tank,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciad418/7223127,"S Narayanasamy, LH Curtis… - Clinical Infectious …, 2023 - academic.oup.com",https://academic.oup.com/cid/advance-article-pdf/doi/10.1093/cid/ciad418/50860172/ciad418.pdf,[PDF] oup.com,,5 days ago,"While the Coronavirus Disease 2019 (COVID-19) pandemic continues to 
present  and the use of SARS-CoV-2 therapeutics. The COVID-19 pandemic propelled the",genetic_tools
Endogenous endophthalmitis in post COVID-19 patients: A case report,https://journals.lww.com/annals-of-medicine-and-surgery/Abstract/9900/Endogenous_endophthalmitis_in_post_COVID_19.790.aspx,"S Chaudhary, RK Sitaula, P Karki… - Annals of Medicine and … - journals.lww.com",https://journals.lww.com/annals-of-medicine-and-surgery/_layouts/15/oaks.journals/downloadpdf.aspx?an=01845215-990000000-00790,[PDF] lww.com,https://scholar.google.com/citations?user=jlJyq0QAAAAJ&hl=en&oi=sra,5 days ago,"The novel coronavirus disease 2019 (COVID-19), caused by Severe Acute  
associated coronavirus 2 (SARS-CoV-2), has recently become a global pandemic.SARS-CoV-2",long_covid
"The impact of the COVID‐19 pandemic on the diagnosis and treatment of skin cancers, a mini review",https://onlinelibrary.wiley.com/doi/abs/10.1002/cnr2.1854,"Z Aryanian, K Balighi, A Goodarzi… - Cancer …, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cnr2.1854,[PDF] wiley.com,https://scholar.google.com/citations?user=oCNANxwAAAAJ&hl=en&oi=sra,5 days ago,"Background: The SARS-Cov-2 pandemic has caused  due to being infected 
to SARS-CoV-2. We focused the  during the coronavirus disease 2019 (COVID-19) period:",other_conditions
Surface Functionalization of Gold Nanoparticles for Targeting the Tumor Microenvironment to Improve Antitumor Efficiency,https://pubs.acs.org/doi/abs/10.1021/acsabm.3c00202,"KF Tan, LLA In, P Vijayaraj Kumar - ACS Applied Bio Materials, 2023 - ACS Publications",,,https://scholar.google.com/citations?user=rqnFFVQAAAAJ&hl=en&oi=sra,5 days ago,"in vitro studies, switchable zwitterionic AuNPs showed a higher uptake in HeLa 
cells at slightly acidic pH (pH 6) but a very low uptake of AuNPs at neutral pH 7.4 (Figure 19…",public_health
Respiratory syncytial virus-associated hospitalization in children aged< 2 years in Spain from 2018 to 2021,https://www.tandfonline.com/doi/abs/10.1080/21645515.2023.2231818,"E Gea-Izquierdo, R Gil-Prieto… - Human Vaccines & …, 2023 - Taylor & Francis",https://www.tandfonline.com/doi/pdf/10.1080/21645515.2023.2231818,[PDF] tandfonline.com,,5 days ago,"The Coronavirus disease 2019 (COVID-19) pandemic  Citation22 COVID-19 
had an impact on the epidemiology  measures for the control of SARS-CoV-2. Additionally, we",tech
Investigating the impact of financial concerns on symptoms of depression in UK healthcare workers: data from the UK-REACH nationwide cohort study,https://www.cambridge.org/core/journals/bjpsych-open/article/investigating-the-impact-of-financial-concerns-on-symptoms-of-depression-in-uk-healthcare-workers-data-from-the-ukreach-nationwide-cohort-study/6CA785A0816BA1F1C488370462BF6C90,"M McBride, CA Martin, L Teece, P Irizar, M Batson… - BJPsych Open, 2023 - cambridge.org",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6CA785A0816BA1F1C488370462BF6C90/S2056472423005203a.pdf/investigating_the_impact_of_financial_concerns_on_symptoms_of_depression_in_uk_healthcare_workers_data_from_the_ukreach_nationwide_cohort_study.pdf,[PDF] cambridge.org,,5 days ago,"An Italian study from 2020 reported a non-significant increased risk of 
depression for HCWs with income loss as a result of COVID-19.A previous study in a HCW",symptoms
Identification of sulphonamide-tethered N-((triazol-4-yl)methyl)isatin derivatives as inhibitors of SARS-CoV-2 main protease,https://www.tandfonline.com/doi/abs/10.1080/14756366.2023.2234665,"MH ElNaggar, AA Elgazar, G Gamal… - Journal of Enzyme …, 2023 - Taylor & Francis",https://www.tandfonline.com/doi/pdf/10.1080/14756366.2023.2234665,[PDF] tandfonline.com,https://scholar.google.com/citations?user=knMQsroAAAAJ&hl=en&oi=sra,5 days ago,"Organisation (WHO) declared COVID-19 a pandemic in 2019, the rapid spread 
of SARS-CoV-2 has resulted in more  Feline coronavirus drug inhibits the main protease of",tech
Changes of Refractive Errors Among Educators as Impact of Online Teaching during Covid-19 in Shah Alam,https://ojs.msu.edu.my/index.php/joehr/article/view/357,"M Amiruddin, T Palani - Journal of Optometry, Eye and Health …, 2023 - ojs.msu.edu.my",https://ojs.msu.edu.my/index.php/joehr/article/download/357/103,[PDF] msu.edu.my,,5 days ago,"(WHO) declared SARS-CoV-2 also known as Covid-19 on 11  According 
to UNESCO, the outbreak of coronavirus has  Computer vision syndrome during SARS-COV-2",biomarkers
Analysis of RBD-ACE2 interactions in livestock species as a factor in the spread of SARS-CoV-2 among animals,https://www.sciencedirect.com/science/article/pii/S2451943X23000200,"M Peka, V Balatsky - Veterinary and Animal Science, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2451943X23000200,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=WxhSSRAAAAAJ&hl=en&oi=sra,5 days ago,"the emergence of new animal reservoirs of COVID-19. This study aimed to 
identify animal  syndrome coronavirus-2 (SARS-CoV-2) emerged, which caused the COVID-19",tech
DAMPAK BIMBINGAN ONLINE DAN LATIHAN MEDITASI VIPASSANA TERHADAP KESEHATAN MENTAL,https://jiemar.org/index.php/jiemar/article/view/480,"N Amim, TK Kyong, P Partono - Journal of Industrial Engineering & …, 2023 - jiemar.org",https://jiemar.org/index.php/jiemar/article/download/480/366,[PDF] jiemar.org,,5 days ago,"Corona virus merupakan salah satu virus yang menyerang terutama di bagian 
… kerabat dari Sars (SARS-CoV-2). Angka penyebaran covid-19 di Indonesia tergolong cepat,",social
Modeling the Spatial Distribution of Different Strains of the COVID-19 Virus Based on the GeoSER (D) Model,https://www.preprints.org/manuscript/202307.0775,"Y Vyklyuk, D Nevinskyi, V Chopyak, O Golubovska… - 2023 - preprints.org",https://www.preprints.org/manuscript/202307.0775/download/final_file,[PDF] preprints.org,https://scholar.google.com/citations?user=mw6lG8kAAAAJ&hl=en&oi=sra,5 days ago,"SARS-CoV-2 spread among city residents and is described in a study [33]. In 
the research [34], the modeling results of COVID-19  the novel coronavirus SARS-CoV-2 that",tech
An Empirical Study on the Transformation of Asymptomatic Infected Persons into Confirmed Cases in Mainland China During the COVID-19 Pandemic,http://article.sciinnov.net/pdf/10.11648.j.si.20231104.11.pdf,"L Fangjun, D Xiaokai - Science, 2023 - article.sciinnov.net",http://article.sciinnov.net/pdf/10.11648.j.si.20231104.11.pdf,[PDF] sciinnov.net,,5 days ago,"周贵香等 (2022)研究证实,SARS-CoV-2无症状感染构成比是百 分之二十八点四七
;18~… 鲁丽娜等(2020)实验结果表明,SARS-CoV-2具 有大 粪口传染方式,因此粪便核酸测定阳性…",tech
Pemanfaatan Kapal Latih Frans Kaisiepo Pasca Pandemi Covid-19 Dalam Meningkatkan Kompetensi Taruna Politeknik Pelayaran Sorong,http://jurnal.stimaryo.ac.id/index.php/MIBJ/article/view/326,"IKHP Adiputra, RP Sumarta - Majalah Ilmiah Bahari Jogja, 2023 - jurnal.stimaryo.ac.id",http://jurnal.stimaryo.ac.id/index.php/MIBJ/article/download/326/239,[PDF] stimaryo.ac.id,https://scholar.google.com/citations?user=puj5icsAAAAJ&hl=en&oi=sra,5 days ago,"Ancaman bahaya tersebut merupakan Covid-19. Menurut WHO, corona virus 
atau severe acute respiratory syndrome coronavirus 2 (SARS-Cov-2) adalah keluarga besar",tech
Paradigm shift: students' perceptions of work models and well-being,https://www.emerald.com/insight/content/doi/10.1108/IJOA-02-2023-3634/full/html,"A Monje-Amor - International Journal of Organizational Analysis, 2023 - emerald.com",,,,5 days ago,"The coronavirus pandemic (COVID-19) has transformed work dynamics and 
time management. Organisations must re-examine their work processes as well as the role of",tech
Dynamic disease manifestations among individuals infected with SARS-CoV-2 Omicron variant,https://journals.lww.com/cmj/Fulltext/9900/Dynamic_disease_manifestations_among_individuals.697.aspx,"P Wang, X Feng, Z Shi, Z Jiang, L Wang… - Chinese Medical …, 2023 - journals.lww.com",https://journals.lww.com/cmj/Fulltext/9900/Dynamic_disease_manifestations_among_individuals.697.aspx,[HTML] lww.com,,5 days ago,"SARS-CoV-2) Omicron strain has become the dominant causative strain of 
COVID-19  comparing the symptomatic presentation of SARSCoV-2 Omicron and Delta infection",misc
Determinants of COVID-19 Vaccination Decision-Making Behaviors among Pregnant Women in Sub-Saharan Africa: A Scoping Review,https://www.mdpi.com/2076-393X/11/7/1233,"S Ayieko, K Baker, SE Messiah, B Lewis, C Markham - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1233,[HTML] mdpi.com,https://scholar.google.com/citations?user=bJQOLq8AAAAJ&hl=en&oi=sra,5 days ago,"255,912 deaths related to coronavirus disease 2019 (COVID-19) would have 
been  and phrases: Coronavirus, COVID-19, COVID-19 vaccine, SARS-CoV-2 vaccines, “…",Vaccine
New Viral Diseases and New Possible Remedies by Means of the Pharmacology of the Renin-Angiotensin System,https://www.hindawi.com/journals/jraas/2023/3362391/,"G Sansoè, M Aragno - Journal of the Renin-Angiotensin-Aldosterone …, 2023 - hindawi.com",https://www.hindawi.com/journals/jraas/2023/3362391/,[HTML] hindawi.com,,5 days ago,"The severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection 
… clinical case of COVID19, irrespective of the genetic variant of SARS-CoV-2 involved, and in",molecules
Normoferremia in Patients with Acute Bacterial Infections—A Hitherto Unexplored Field of the Dichotomy between CRP and Ferritin Expression in Patients …,https://www.mdpi.com/1422-0067/24/14/11350,"T Levinson, E Feigin, S Berliner… - International Journal of …, 2023 - mdpi.com",https://www.mdpi.com/1422-0067/24/14/11350,[HTML] mdpi.com,https://scholar.google.com/citations?user=hFYK9b0AAAAJ&hl=en&oi=sra,5 days ago,"In the present study, we noted few patients with COVID-19, probably due to 
the fact the hyperferritinemia is generally found in patients with COVID-19, who are only rarely",other_conditions
Plethora of opportunities as promising antiviral agents: Old Weapon Against New Enemy,https://www.eurchembull.com/uploads/paper/e9bdcf15176c5d464a01481f9d3b3807.pdf,"SS Bhujbal, AR Supekar, RC Yadav… - eurchembull.com",https://www.eurchembull.com/uploads/paper/e9bdcf15176c5d464a01481f9d3b3807.pdf,[PDF] eurchembull.com,https://scholar.google.com/citations?user=wBsf-woAAAAJ&hl=en&oi=sra,5 days ago,"Novel coronavirus illness [COVID-19], commonly referred to as coronavirus 
infection,  Targeting COVID-19 (SARS-CoV-2) main protease through active phytochemicals of",tech
